ID,Site,Period,Species,Nr,Landscape,Biotope
1599,34,2,Idaea eugeniata,1,Forested,tall shrub
1600,34,2,Idaea fuscovenosa,1,Forested,tall shrub
1601,34,2,Idaea deversaria,1,Forested,tall shrub
1602,31,2,Dysgonia algira,1,Forested,woodland
1603,31,2,Lymantria monacha,2,Forested,woodland
1604,31,2,Eilema lurideola,2,Forested,woodland
1605,31,2,Hydriomena furcata,4,Forested,woodland
1606,31,2,Sideridis rivularis,1,Forested,woodland
1607,31,2,Charanyca ferruginea,7,Forested,woodland
1608,31,2,Lycophotia erythrina,7,Forested,woodland
1609,31,2,Hoplodrina octogenaria,3,Forested,woodland
1610,31,2,Alcis repandata,2,Forested,woodland
1611,31,2,Paracolax tristalis,1,Forested,woodland
1612,31,2,Cyclophora porata,1,Forested,woodland
1613,31,2,Cyclophora ruficiliaria,1,Forested,woodland
1614,31,2,Idaea deversaria,1,Forested,woodland
1615,31,2,Idaea eugeniata,1,Forested,woodland
1616,29,2,Hydriomena furcata,2,Forested,woodland
1617,29,2,Charanyca ferruginea,4,Forested,woodland
1618,29,2,Alcis repandata,2,Forested,woodland
1619,29,2,Eilema complana,2,Forested,woodland
1620,29,2,Paracolax tristalis,1,Forested,woodland
1621,29,2,Caradrina AGGseliniwullschlegeli,3,Forested,woodland
1622,29,2,Caradrina aspersa,1,Forested,woodland
1623,29,2,Idaea degeneraria,1,Forested,woodland
1624,29,2,Euproctis chrysorrhoea,1,Forested,woodland
1625,29,2,Menophra abruptaria,1,Forested,woodland
1626,29,2,Lycophotia erythrina,1,Forested,woodland
1627,29,2,Cosmia trapezina,1,Forested,woodland
1628,29,2,Apamea monoglypha,1,Forested,woodland
1629,29,2,Rhodostrophia vibicaria,1,Forested,woodland
1630,29,2,Eilema caniola,1,Forested,woodland
1631,29,2,Cyclophora ruficiliaria,2,Forested,woodland
1632,29,2,Idaea deversaria,4,Forested,woodland
1633,30,2,Callopistria juventina,1,Forested,woodland
1634,30,2,Catocala promissa,5,Forested,woodland
1635,30,2,Hydriomena furcata,1,Forested,woodland
1636,30,2,Caradrina AGGseliniwullschlegeli,6,Forested,woodland
1637,30,2,Caradrina aspersa,2,Forested,woodland
1638,30,2,Eilema caniola,4,Forested,woodland
1639,30,2,Euproctis chrysorrhoea,5,Forested,woodland
1640,30,2,Dypterygia scabriuscula,1,Forested,woodland
1641,30,2,Hoplodrina octogenaria,3,Forested,woodland
1642,30,2,Apamea monoglypha,9,Forested,woodland
1643,30,2,Lycophotia erythrina,15,Forested,woodland
1644,30,2,Charanyca ferruginea,1,Forested,woodland
1645,30,2,Noctua orbona,2,Forested,woodland
1646,30,2,Idaea aversata,1,Forested,woodland
1647,30,2,Idaea contiguaria,1,Forested,woodland
1648,30,2,Lycophotia porphyrea,1,Forested,woodland
1649,30,2,Lymantria monacha,1,Forested,woodland
1650,30,2,Pachycnemia hippocastanaria,4,Forested,woodland
1651,30,2,Mythimna impura,1,Forested,woodland
1652,30,2,Epirrhoe galiata,1,Forested,woodland
1653,30,2,Eupithecia pulchellata,1,Forested,woodland
1654,30,2,Idaea deversaria,8,Forested,woodland
1655,30,2,Cyclophora puppillaria,1,Forested,woodland
1656,30,2,Cyclophora punctaria,2,Forested,woodland
1657,32,2,Pachycnemia hippocastanaria,11,Forested,woodland
1658,32,2,Alcis repandata,4,Forested,woodland
1659,32,2,Lymantria monacha,2,Forested,woodland
1660,32,2,Dypterygia scabriuscula,1,Forested,woodland
1661,32,2,Peribatodes ilicaria,1,Forested,woodland
1662,32,2,Lycophotia erythrina,22,Forested,woodland
1663,32,2,Apamea monoglypha,2,Forested,woodland
1664,32,2,Eupithecia pulchellata,4,Forested,woodland
1665,32,2,Catocala promissa,3,Forested,woodland
1666,32,2,Ochropleura plecta,1,Forested,woodland
1667,32,2,Eilema complana,3,Forested,woodland
1668,32,2,Caradrina AGGseliniwullschlegeli,3,Forested,woodland
1669,32,2,Caradrina aspersa,4,Forested,woodland
1670,32,2,Hoplodrina octogenaria,5,Forested,woodland
1671,32,2,Macaria alternataM,1,Forested,woodland
1672,32,2,Paracolax tristalis,1,Forested,woodland
1673,32,2,Charanyca ferruginea,3,Forested,woodland
1674,32,2,Camptogramma bilineata,1,Forested,woodland
1675,32,2,Euproctis chrysorrhoea,4,Forested,woodland
1676,32,2,Cosmia trapezina,1,Forested,woodland
1677,32,2,Hoplodrina hesperica,1,Forested,woodland
1678,32,2,Hydriomena furcata,1,Forested,woodland
1679,32,2,Idaea contiguaria,1,Forested,woodland
1680,32,2,Euxoa tritici,1,Forested,woodland
1681,32,2,Ectropis crepuscularia,1,Forested,woodland
1682,32,2,Gymnoscelis rufifasciata,1,Forested,woodland
1683,32,2,Idaea deversaria,6,Forested,woodland
1684,32,2,Cyclophora punctaria,3,Forested,woodland
1685,32,2,Cyclophora ruficiliaria,1,Forested,woodland
1686,45,2,Rhodostrophia vibicaria,3,Forested,short shrub
1687,45,2,Cabera pusaria,1,Forested,short shrub
1688,45,2,Pachycnemia hippocastanaria,16,Forested,short shrub
1689,45,2,Hydriomena furcata,1,Forested,short shrub
1690,45,2,Alcis repandata,4,Forested,short shrub
1691,45,2,Catocala promissa,2,Forested,short shrub
1692,45,2,Nychiodes andalusiaria,2,Forested,short shrub
1693,45,2,Charanyca ferruginea,1,Forested,short shrub
1694,45,2,Lacanobia w-latinum,1,Forested,short shrub
1695,45,2,Idaea contiguaria,9,Forested,short shrub
1696,45,2,Noctua interjecta,1,Forested,short shrub
1697,45,2,Noctua pronuba,4,Forested,short shrub
1698,45,2,Hoplodrina octogenaria,4,Forested,short shrub
1699,45,2,Idaea lutulentaria,1,Forested,short shrub
1700,45,2,Lycophotia porphyrea,5,Forested,short shrub
1701,45,2,Eilema complana,2,Forested,short shrub
1702,45,2,Lacanobia contigua,1,Forested,short shrub
1703,45,2,Rhoptria asperaria,2,Forested,short shrub
1704,45,2,Lycophotia erythrina,19,Forested,short shrub
1705,45,2,Acronicta rumicis,1,Forested,short shrub
1706,45,2,Caradrina aspersa,2,Forested,short shrub
1707,45,2,Caradrina AGGseliniwullschlegeli,1,Forested,short shrub
1708,45,2,Apamea monoglypha,2,Forested,short shrub
1709,45,2,Atlantarctia tigrina,2,Forested,short shrub
1710,45,2,Eilema caniola,2,Forested,short shrub
1711,45,2,Noctua comes,1,Forested,short shrub
1712,45,2,Idaea ostrinaria,2,Forested,short shrub
1713,45,2,Epirrhoe galiata,1,Forested,short shrub
1714,45,2,Lomaspilis marginata,1,Forested,short shrub
1715,45,2,Diacrisia sannio,1,Forested,short shrub
1716,45,2,Pseudoterpna coronillaria,1,Forested,short shrub
1717,45,2,Selenia dentaria,1,Forested,short shrub
1718,45,2,Watsonalla AGGuncinulabinaria,1,Forested,short shrub
1719,45,2,Idaea aversata,1,Forested,short shrub
1720,45,2,Hadena perplexa,1,Forested,short shrub
1721,45,2,Psilogaster loti,1,Forested,short shrub
1722,45,2,Eilema lurideola,1,Forested,short shrub
1723,45,2,Charissa mucidaria,3,Forested,short shrub
1724,45,2,Cyclophora puppillaria,1,Forested,short shrub
1725,45,2,Cyclophora ruficiliaria,1,Forested,short shrub
1726,45,2,Idaea eugeniata,2,Forested,short shrub
1727,45,2,Eupithecia scopariata,1,Forested,short shrub
1728,45,2,Gymnoscelis rufifasciata,1,Forested,short shrub
1729,46,2,Euproctis chrysorrhoea,2,Forested,short shrub
1730,46,2,Pachycnemia hippocastanaria,21,Forested,short shrub
1731,46,2,Apamea monoglypha,2,Forested,short shrub
1732,46,2,Lycophotia erythrina,10,Forested,short shrub
1733,46,2,Idaea fuscovenosa,2,Forested,short shrub
1734,46,2,Diacrisia sannio,1,Forested,short shrub
1735,46,2,Euplexia lucipara,1,Forested,short shrub
1736,46,2,Eilema caniola,1,Forested,short shrub
1737,46,2,Laothoe populi,1,Forested,short shrub
1738,46,2,Noctua pronuba,3,Forested,short shrub
1739,46,2,Caradrina aspersa,1,Forested,short shrub
1740,46,2,Caradrina AGGseliniwullschlegeli,1,Forested,short shrub
1741,46,2,Charanyca ferruginea,2,Forested,short shrub
1742,46,2,Odice pergrata,1,Forested,short shrub
1743,46,2,Nychiodes andalusiaria,2,Forested,short shrub
1744,46,2,Noctua comes,1,Forested,short shrub
1745,46,2,Acronicta psi,1,Forested,short shrub
1746,46,2,Lycophotia molothina,1,Forested,short shrub
1747,46,2,Rhodostrophia vibicaria,1,Forested,short shrub
1748,46,2,Idaea contiguaria,1,Forested,short shrub
1749,46,2,Phragmatobia fuliginosa,1,Forested,short shrub
1750,46,2,Chesias isabella,1,Forested,short shrub
1751,46,2,Autophila cataphanes,1,Forested,short shrub
1752,46,2,Thaumetopoea pityocampa,1,Forested,short shrub
1753,46,2,Charissa mucidaria,1,Forested,short shrub
1754,46,2,Idaea sardoniata,1,Forested,short shrub
1755,46,2,Idaea eugeniata,2,Forested,short shrub
1756,44,2,Idaea contiguaria,4,Forested,woodland
1757,44,2,Pachycnemia hippocastanaria,28,Forested,woodland
1758,44,2,Rhoptria asperaria,7,Forested,woodland
1759,44,2,Rhodostrophia vibicaria,3,Forested,woodland
1760,44,2,Euproctis chrysorrhoea,2,Forested,woodland
1761,44,2,Scopula imitaria,1,Forested,woodland
1762,44,2,Hoplodrina octogenaria,3,Forested,woodland
1763,44,2,Lophoterges millierei,2,Forested,woodland
1764,44,2,Lycophotia erythrina,7,Forested,woodland
1765,44,2,Eilema complana,3,Forested,woodland
1766,44,2,Caradrina aspersa,3,Forested,woodland
1767,44,2,Nychiodes andalusiaria,3,Forested,woodland
1768,44,2,Polia nebulosa,1,Forested,woodland
1769,44,2,Bryophila ravula,1,Forested,woodland
1770,44,2,Gnophos furvata,1,Forested,woodland
1771,44,2,Lycophotia porphyrea,1,Forested,woodland
1772,44,2,Eilema caniola,3,Forested,woodland
1773,44,2,Charanyca ferruginea,2,Forested,woodland
1774,44,2,Atlantarctia tigrina,1,Forested,woodland
1775,44,2,Charissa avilarius,2,Forested,woodland
1776,44,2,Gymnoscelis rufifasciata,1,Forested,woodland
1777,44,2,Eupithecia extraversaria,1,Forested,woodland
1778,44,2,Idaea infirmaria,1,Forested,woodland
1779,44,2,Idaea sardoniata,1,Forested,woodland
1780,44,2,Idaea aversata,1,Forested,woodland
1781,43,2,Bryophila ravula,1,Forested,woodland
1782,43,2,Idaea contiguaria,11,Forested,woodland
1783,43,2,Eilema caniola,3,Forested,woodland
1784,43,2,Cilix AGGglaucatahispanicaalgirica,1,Forested,woodland
1785,43,2,Pseudoterpna coronillaria,3,Forested,woodland
1786,43,2,Charissa mucidaria,2,Forested,woodland
1787,43,2,Idaea aversata,4,Forested,woodland
1788,43,2,Nychiodes andalusiaria,11,Forested,woodland
1789,43,2,Pachycnemia hippocastanaria,27,Forested,woodland
1790,43,2,Apamea monoglypha,3,Forested,woodland
1791,43,2,Hoplodrina octogenaria,2,Forested,woodland
1792,43,2,Rhoptria asperaria,5,Forested,woodland
1793,43,2,Lycophotia erythrina,16,Forested,woodland
1794,43,2,Eilema complana,2,Forested,woodland
1795,43,2,Acronicta rumicis,1,Forested,woodland
1796,43,2,Acronicta aceris,1,Forested,woodland
1797,43,2,Caradrina AGGseliniwullschlegeli,12,Forested,woodland
1798,43,2,Caradrina aspersa,1,Forested,woodland
1799,43,2,Noctua pronuba,2,Forested,woodland
1800,43,2,Lophoterges millierei,2,Forested,woodland
1801,43,2,Euproctis chrysorrhoea,3,Forested,woodland
1802,43,2,Gnophos furvata,2,Forested,woodland
1803,43,2,Alcis repandata,2,Forested,woodland
1804,43,2,Charanyca ferruginea,1,Forested,woodland
1805,43,2,Lacanobia w-latinum,1,Forested,woodland
1806,43,2,Idaea ostrinaria,1,Forested,woodland
1807,43,2,Rhodostrophia vibicaria,1,Forested,woodland
1808,43,2,Dysgonia algira,1,Forested,woodland
1809,43,2,Ennomos alniaria,1,Forested,woodland
1810,43,2,Oligia versicolor,1,Forested,woodland
1811,43,2,Idaea fuscovenosa,1,Forested,woodland
1812,43,2,Idaea lutulentaria,2,Forested,woodland
1813,43,2,Idaea deversaria,2,Forested,woodland
1814,43,2,Idaea eugeniata,2,Forested,woodland
1815,43,2,Cyclophora ruficiliaria,2,Forested,woodland
1816,48,2,Nychiodes andalusiaria,3,Forested,woodland
1817,48,2,Euproctis chrysorrhoea,9,Forested,woodland
1818,48,2,Idaea aversata,1,Forested,woodland
1819,48,2,Pseudoterpna coronillaria,1,Forested,woodland
1820,48,2,Cyclophora albipunctata,2,Forested,woodland
1821,48,2,Biston betularia,1,Forested,woodland
1822,48,2,Pachycnemia hippocastanaria,14,Forested,woodland
1823,48,2,Alcis repandata,5,Forested,woodland
1824,48,2,Rhodostrophia calabra,1,Forested,woodland
1825,48,2,Lycophotia erythrina,14,Forested,woodland
1826,48,2,Zanclognatha tarsipennalis,1,Forested,woodland
1827,48,2,Idaea contiguaria,5,Forested,woodland
1828,48,2,Charanyca ferruginea,3,Forested,woodland
1829,48,2,Hydriomena furcata,1,Forested,woodland
1830,48,2,Rhodostrophia vibicaria,1,Forested,woodland
1831,48,2,Lycophotia porphyrea,1,Forested,woodland
1832,48,2,Noctua pronuba,1,Forested,woodland
1833,48,2,Camptogramma bilineata,1,Forested,woodland
1834,48,2,Ectropis crepuscularia,1,Forested,woodland
1835,48,2,Cyclophora puppillaria,1,Forested,woodland
1836,48,2,Idaea eugeniata,2,Forested,woodland
1837,57,2,Eilema caniola,1,Mixed,tall shrub
1838,57,2,Alcis repandata,6,Mixed,tall shrub
1839,57,2,Idaea contiguaria,3,Mixed,tall shrub
1840,57,2,Chesias isabella,1,Mixed,tall shrub
1841,57,2,Hoplodrina octogenaria,4,Mixed,tall shrub
1842,57,2,Lycophotia molothina,2,Mixed,tall shrub
1843,57,2,Eilema lurideola,1,Mixed,tall shrub
1844,57,2,Caradrina AGGseliniwullschlegeli,1,Mixed,tall shrub
1845,57,2,Agrotis segetum,1,Mixed,tall shrub
1846,57,2,Charanyca ferruginea,9,Mixed,tall shrub
1847,57,2,Epirrhoe galiata,1,Mixed,tall shrub
1848,57,2,Lycophotia porphyrea,2,Mixed,tall shrub
1849,57,2,Meganola strigula,1,Mixed,tall shrub
1850,57,2,Pachycnemia hippocastanaria,1,Mixed,tall shrub
1851,57,2,Noctua pronuba,1,Mixed,tall shrub
1852,57,2,Lycophotia erythrina,2,Mixed,tall shrub
1853,57,2,Eupithecia scopariata,1,Mixed,tall shrub
1854,59,2,Chesias isabella,1,Mixed,tall shrub
1855,59,2,Malacosoma neustria,1,Mixed,tall shrub
1856,59,2,Rhoptria asperaria,4,Mixed,tall shrub
1857,59,2,Caradrina AGGseliniwullschlegeli,1,Mixed,tall shrub
1858,59,2,Pachycnemia hippocastanaria,5,Mixed,tall shrub
1859,59,2,Lacanobia thalassina,1,Mixed,tall shrub
1860,59,2,Atlantarctia tigrina,1,Mixed,tall shrub
1861,59,2,Idaea contiguaria,2,Mixed,tall shrub
1862,59,2,Lycophotia erythrina,4,Mixed,tall shrub
1863,59,2,Hoplodrina octogenaria,4,Mixed,tall shrub
1864,59,2,Apamea monoglypha,1,Mixed,tall shrub
1865,59,2,Charanyca ferruginea,2,Mixed,tall shrub
1866,59,2,Bryophila ravula,1,Mixed,tall shrub
1867,59,2,Rhodostrophia vibicaria,1,Mixed,tall shrub
1868,59,2,Sideridis rivularis,1,Mixed,tall shrub
1869,59,2,Noctua pronuba,2,Mixed,tall shrub
1870,59,2,Ochropleura plecta,1,Mixed,tall shrub
1871,59,2,Cyclophora punctaria,1,Mixed,tall shrub
1872,59,2,Idaea straminata,1,Mixed,tall shrub
1873,58,2,Rhoptria asperaria,3,Mixed,tall shrub
1874,58,2,Idaea contiguaria,2,Mixed,tall shrub
1875,58,2,Caradrina AGGseliniwullschlegeli,4,Mixed,tall shrub
1876,58,2,Epirrhoe galiata,1,Mixed,tall shrub
1877,58,2,Lycophotia erythrina,9,Mixed,tall shrub
1878,58,2,Alcis repandata,2,Mixed,tall shrub
1879,58,2,Lycophotia porphyrea,1,Mixed,tall shrub
1880,58,2,Agrotis ipsilon,1,Mixed,tall shrub
1881,58,2,Hoplodrina octogenaria,3,Mixed,tall shrub
1882,58,2,Pachycnemia hippocastanaria,1,Mixed,tall shrub
1883,58,2,Charanyca ferruginea,7,Mixed,tall shrub
1884,58,2,Peridroma saucia,1,Mixed,tall shrub
1885,60,2,Rhoptria asperaria,18,Mixed,short shrub
1886,60,2,Apamea monoglypha,5,Mixed,short shrub
1887,60,2,Lycophotia porphyrea,6,Mixed,short shrub
1888,60,2,Hoplodrina octogenaria,5,Mixed,short shrub
1889,60,2,Lycophotia erythrina,11,Mixed,short shrub
1890,60,2,Alcis repandata,1,Mixed,short shrub
1891,60,2,Charanyca ferruginea,4,Mixed,short shrub
1892,60,2,Pachycnemia hippocastanaria,5,Mixed,short shrub
1893,60,2,Malacosoma neustria,1,Mixed,short shrub
1894,60,2,Noctua comes,1,Mixed,short shrub
1895,60,2,Eupithecia scopariata,4,Mixed,short shrub
1896,60,2,Gymnoscelis rufifasciata,1,Mixed,short shrub
1897,63,2,Abraxas grossulariata,2,Mixed,tall shrub
1898,63,2,Alcis repandata,7,Mixed,tall shrub
1899,63,2,Coscinia cribraria,5,Mixed,tall shrub
1900,63,2,Eupithecia pulchellata,1,Mixed,tall shrub
1901,63,2,Eilema lurideola,6,Mixed,tall shrub
1902,63,2,Epirrhoe galiata,1,Mixed,tall shrub
1903,63,2,Rhoptria asperaria,1,Mixed,tall shrub
1904,63,2,Nychiodes andalusiaria,1,Mixed,tall shrub
1905,63,2,Idaea contiguaria,4,Mixed,tall shrub
1906,63,2,Diacrisia sannio,1,Mixed,tall shrub
1907,63,2,Lycophotia erythrina,9,Mixed,tall shrub
1908,63,2,Charanyca ferruginea,8,Mixed,tall shrub
1909,63,2,Hoplodrina octogenaria,14,Mixed,tall shrub
1910,63,2,Caradrina AGGseliniwullschlegeli,1,Mixed,tall shrub
1911,63,2,Macaria alternataM,2,Mixed,tall shrub
1912,63,2,Pachycnemia hippocastanaria,3,Mixed,tall shrub
1913,63,2,Bryophila ravula,1,Mixed,tall shrub
1914,63,2,Lycophotia porphyrea,1,Mixed,tall shrub
1915,63,2,Caradrina morpheus,1,Mixed,tall shrub
1916,63,2,Charissa mucidaria,1,Mixed,tall shrub
1917,63,2,Idaea fuscovenosa,1,Mixed,tall shrub
1918,61,2,Rhoptria asperaria,38,Mixed,tall shrub
1919,61,2,Diacrisia sannio,1,Mixed,tall shrub
1920,61,2,Pachycnemia hippocastanaria,19,Mixed,tall shrub
1921,61,2,Coscinia cribraria,3,Mixed,tall shrub
1922,61,2,Caradrina AGGseliniwullschlegeli,4,Mixed,tall shrub
1923,61,2,Lycophotia erythrina,35,Mixed,tall shrub
1924,61,2,Apamea monoglypha,2,Mixed,tall shrub
1925,61,2,Abraxas grossulariata,2,Mixed,tall shrub
1926,61,2,Hoplodrina octogenaria,10,Mixed,tall shrub
1927,61,2,Alcis repandata,3,Mixed,tall shrub
1928,61,2,Pseudoterpna coronillaria,2,Mixed,tall shrub
1929,61,2,Lycophotia porphyrea,7,Mixed,tall shrub
1930,61,2,Biston betularia,1,Mixed,tall shrub
1931,61,2,Charanyca ferruginea,11,Mixed,tall shrub
1932,61,2,Idaea aversata,1,Mixed,tall shrub
1933,61,2,Cabera exanthemata,1,Mixed,tall shrub
1934,62,2,Idaea aversata,2,Mixed,tall shrub
1935,62,2,Rhoptria asperaria,9,Mixed,tall shrub
1936,62,2,Alcis repandata,10,Mixed,tall shrub
1937,62,2,Bryophila ravula,5,Mixed,tall shrub
1938,62,2,Idaea contiguaria,1,Mixed,tall shrub
1939,62,2,Lacanobia oleracea,1,Mixed,tall shrub
1940,62,2,Lycophotia porphyrea,4,Mixed,tall shrub
1941,62,2,Lacanobia contigua,1,Mixed,tall shrub
1942,62,2,Noctua tirrenica,1,Mixed,tall shrub
1943,62,2,Agrotis segetum,1,Mixed,tall shrub
1944,62,2,Lycophotia erythrina,9,Mixed,tall shrub
1945,62,2,Caradrina AGGseliniwullschlegeli,2,Mixed,tall shrub
1946,62,2,Epirrhoe galiata,2,Mixed,tall shrub
1947,62,2,Apamea monoglypha,1,Mixed,tall shrub
1948,62,2,Charanyca ferruginea,1,Mixed,tall shrub
1949,62,2,Pachycnemia hippocastanaria,4,Mixed,tall shrub
1950,62,2,Biston betularia,1,Mixed,tall shrub
1951,62,2,Habrosyne pyritoides,2,Mixed,tall shrub
1952,62,2,Malacosoma neustria,1,Mixed,tall shrub
1953,62,2,Cabera pusaria,1,Mixed,tall shrub
1954,62,2,Lomaspilis marginata,1,Mixed,tall shrub
1955,62,2,Cosmorhoe ocellata,1,Mixed,tall shrub
1956,62,2,Pseudoterpna coronillaria,1,Mixed,tall shrub
1957,62,2,Charissa mucidaria,1,Mixed,tall shrub
1958,62,2,Gymnoscelis rufifasciata,1,Mixed,tall shrub
1959,62,2,Eupithecia subfuscata,2,Mixed,tall shrub
1960,62,2,Idaea straminata,1,Mixed,tall shrub
1961,62,2,Idaea humiliata,1,Mixed,tall shrub
1962,84,2,Mythimna conigera,2,Mixed,meadow
1963,84,2,Mythimna impura,1,Mixed,meadow
1964,84,2,Noctua interjecta,1,Mixed,meadow
1965,84,2,Hoplodrina hesperica,1,Mixed,meadow
1966,84,2,Hoplodrina octogenaria,3,Mixed,meadow
1967,84,2,Calamia tridens,1,Mixed,meadow
1968,84,2,Apamea monoglypha,1,Mixed,meadow
1969,83,2,Acronicta aceris,1,Mixed,woodland
1970,83,2,Lycophotia erythrina,9,Mixed,woodland
1971,83,2,Rhoptria asperaria,2,Mixed,woodland
1972,83,2,Lacanobia oleracea,1,Mixed,woodland
1973,83,2,Mesapamea secalis,1,Mixed,woodland
1974,83,2,Mythimna ferrago,1,Mixed,woodland
1975,83,2,Melanchra persicariae,1,Mixed,woodland
1976,83,2,Hoplodrina octogenaria,9,Mixed,woodland
1977,83,2,Charanyca ferruginea,3,Mixed,woodland
1978,83,2,Mythimna impura,1,Mixed,woodland
1979,83,2,Apamea lithoxylaea,1,Mixed,woodland
1980,83,2,Alcis repandata,4,Mixed,woodland
1981,83,2,Abraxas grossulariata,1,Mixed,woodland
1982,83,2,Apamea monoglypha,2,Mixed,woodland
1983,83,2,Lacanobia thalassina,1,Mixed,woodland
1984,83,2,Eilema lurideola,1,Mixed,woodland
1985,83,2,Idaea biselata,1,Mixed,woodland
1986,79,2,Diacrisia sannio,1,Mixed,short shrub
1987,79,2,Mythimna impura,1,Mixed,short shrub
1988,79,2,Peribatodes ilicaria,1,Mixed,short shrub
1989,79,2,Apamea monoglypha,1,Mixed,short shrub
1990,79,2,Charanyca ferruginea,3,Mixed,short shrub
1991,79,2,Lycophotia erythrina,1,Mixed,short shrub
1992,78,2,Lycophotia porphyrea,7,Mixed,short shrub
1993,78,2,Rhoptria asperaria,4,Mixed,short shrub
1994,78,2,Pachycnemia hippocastanaria,2,Mixed,short shrub
1995,78,2,Mythimna ferrago,1,Mixed,short shrub
1996,81,2,Alcis repandata,3,Mixed,woodland
1997,81,2,Lycophotia erythrina,6,Mixed,woodland
1998,81,2,Hoplodrina octogenaria,2,Mixed,woodland
1999,81,2,Apamea monoglypha,2,Mixed,woodland
2000,81,2,Acronicta rumicis,1,Mixed,woodland
2001,81,2,Hydriomena furcata,11,Mixed,woodland
2002,81,2,Nychiodes andalusiaria,1,Mixed,woodland
